episode_id,cart_position,pole_angle,cart_velocity,pole_angular_velocity,action,reward,next_cart_position,next_pole_angle,next_cart_velocity,next_pole_angular_velocity,terminated
0,0.1930871037885732,-0.028704536310158978,0.022631406660718445,0.00654024030211928,0.6273334,1.0,0.07383508800766586,0.03427924979077283,0.022172641909317305,0.007194993408566965,False
0,0.1930871037885732,0.030899791658103,0.20482927427199885,0.46223054006632236,-1.569292,1.0,0.1939832783958755,0.014106612300264911,0.022172641909317305,-0.2060883431828109,False
0,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,0.53916174,1.0,0.1939832783958755,-0.0015279626922444288,0.10001550186616745,0.007194993408566965,False
0,0.1930871037885732,-0.0018017156339562726,-0.6092786967120243,-0.6156780777735507,0.90142345,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
0,0.1930871037885732,0.019533879459589745,-0.24673632606243934,-0.20921988307620382,-2.0251315,1.0,0.3006491007597244,-0.034813587465731245,0.022172641909317305,0.037960076181339814,False
0,0.1930871037885732,-0.03017068194479518,0.022631406660718445,-0.1340426821698935,1.0849111,1.0,0.1939832783958755,0.033435817787118134,-0.15253688284272282,-1.422195449820993,False
0,0.18252679778756878,-0.004542757487238026,0.022631406660718445,0.00654024030211928,-1.0680251,1.0,0.2319126602213375,-0.008216721521235081,0.022172641909317305,0.007194993408566965,False
0,0.1930871037885732,-0.02392635224190864,0.022631406660718445,0.00654024030211928,0.4762757,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
1,0.1930871037885732,-0.005684856758390195,-0.5004601948953473,0.5964644989926979,-1.5957222,1.0,0.1939832783958755,-0.02461809729866126,0.04095147298235388,-0.5145861362432665,False
1,0.24756771703008607,-0.0018017156339562726,0.12352329008113765,0.20682970450025123,-1.0834907,1.0,0.22735349403854854,0.01175650791764187,0.022172641909317305,0.748391584388726,False
1,0.1930871037885732,-0.0018017156339562726,0.02658349650040326,-0.4213706809941613,-0.053973347,1.0,0.16751592824520078,-0.034834470098320754,0.022172641909317305,0.007194993408566965,False
1,0.17936626028100222,-0.025961658810945313,0.022631406660718445,0.00654024030211928,-0.023461819,1.0,0.16341357108650015,0.04559981896929674,0.26828683704897144,-0.11773253421280533,False
1,0.1930871037885732,0.012815719270196396,0.3312297498002075,-0.20947343876581195,-0.16183409,1.0,0.1939832783958755,-0.032765459940223035,0.022172641909317305,0.007194993408566965,False
2,0.1930871037885732,0.009379261705071789,-0.40604122591252445,0.044989199347453435,1.0347117,1.0,0.1939832783958755,-0.03115771729621007,0.022172641909317305,0.007194993408566965,False
2,0.1930871037885732,-0.0018017156339562726,-0.08167760127611019,0.259914556409737,2.2609076,1.0,0.24060880281932412,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
2,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,2.4480982,1.0,0.1837922514139301,-0.0015279626922444288,0.022172641909317305,-0.18381269176142648,False
2,0.28811850235588804,-0.0018017156339562726,0.08456538777273363,0.00654024030211928,-0.2921676,1.0,0.1939832783958755,-0.0015279626922444288,-0.10066906345809574,0.007194993408566965,False
2,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,-0.28797147938355233,2.7746859,1.0,0.2808595585864853,-0.018677319734927842,0.022172641909317305,-0.005079734277782721,False
2,0.2693189907401303,-0.047234013364000384,-0.21661211396609859,0.00654024030211928,1.6179314,1.0,0.1939832783958755,0.0052749327836802105,0.022172641909317305,0.007194993408566965,False
2,0.1930871037885732,-0.0018017156339562726,0.2514983813490506,0.00654024030211928,-2.0153272,1.0,0.31216153909186367,-0.0015279626922444288,0.11473138951299044,0.41716010143349114,False
3,0.2709491508133277,-0.0018017156339562726,0.022631406660718445,0.686877856967431,2.501172,1.0,0.17386532327362253,-0.0015279626922444288,0.2612651643784798,0.007194993408566965,False
3,0.1930871037885732,-0.07179875888042032,0.022631406660718445,0.00654024030211928,-1.0407534,1.0,0.1939832783958755,0.004168954923174735,0.022172641909317305,0.6725508377192639,False
3,0.2878716391181872,0.005510631844794333,0.022631406660718445,0.00654024030211928,1.9333781,1.0,0.1939832783958755,0.03045544877832259,0.022172641909317305,-0.7699654798047725,False
3,0.23460794292125653,-0.0018017156339562726,0.022631406660718445,-0.3267621877931528,-0.25226375,1.0,0.3019987075668147,0.042684550015352124,-0.08051003658182224,0.007194993408566965,False
3,0.1930871037885732,-0.0018017156339562726,0.16241501677840456,0.37799172934768677,-0.38940284,1.0,0.21084968349977964,-0.0015279626922444288,-0.0998083821197074,-0.60753988311424,False
4,0.1930871037885732,-0.0018017156339562726,-0.3778154163253001,0.00654024030211928,1.8814719,1.0,0.20338599138032565,-0.0015279626922444288,0.14370438117093226,0.007194993408566965,False
4,0.1930871037885732,0.022162627924559766,0.022631406660718445,0.3977076192734051,1.1443174,1.0,0.1939832783958755,0.0012916436448796144,-0.034764549890777735,0.007194993408566965,False
4,0.1930871037885732,-0.004302942545665065,0.022631406660718445,0.00654024030211928,0.26947403,1.0,0.09773023729509075,0.03914337320577776,0.022172641909317305,0.007194993408566965,False
4,0.1930871037885732,-0.0018017156339562726,0.03504241733980289,0.40654077515738585,-0.43573946,1.0,0.22258298180444397,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
4,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.0007675462330627471,-0.37217343,1.0,0.12499434980529478,-0.0015279626922444288,-0.019621856831184305,0.007194993408566965,False
5,0.2999032731104084,-0.0018017156339562726,-0.6537052453014165,0.10007544195331017,0.5928978,1.0,0.28445908598142317,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
5,0.27133399330864316,-0.03821172944077774,0.3361140604738726,0.15344778058143368,-0.21203601,1.0,0.16988105671054232,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
5,0.16334720286532511,0.034377467252559704,0.022631406660718445,-0.32919528558194694,-0.273334,1.0,0.31514256266340557,0.013143083545656516,0.022172641909317305,0.3321723075231278,False
5,0.1930871037885732,-0.01303511941380148,0.07959854970161338,-0.4743431914966582,1.202078,1.0,0.1939832783958755,-0.03013048878371714,0.022172641909317305,-0.2996460136353614,False
5,0.28215357346588216,-0.0056486550696003,0.022631406660718445,0.00654024030211928,0.7184756,1.0,0.1939832783958755,0.03659154746521632,-0.16246616494960509,0.007194993408566965,False
6,0.1930871037885732,0.004762609238805435,0.022631406660718445,0.4803339770910242,0.110945106,1.0,0.1939832783958755,-0.0015279626922444288,0.055264229243906254,-0.08762261953175968,False
6,0.1985136956074237,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,-1.0805805,1.0,0.3018530608498032,0.005384368807916455,0.022172641909317305,0.007194993408566965,False
6,0.1930871037885732,0.04465728097215646,-0.23803838194083882,0.13087455600104836,-2.5196257,1.0,0.1939832783958755,-0.036157186159068364,0.14147199108283187,-0.15909725021991766,False
6,0.18193018522696616,-0.041280955639051056,0.022631406660718445,-0.12660616164180954,-2.233941,1.0,0.1939832783958755,0.03878980411637273,0.027436491218763966,-0.21277436179045806,False
6,0.20080340271600589,-0.09131014046457069,0.022631406660718445,-0.5426446068803498,0.8960742,1.0,0.2187760680521979,-0.0015279626922444288,-0.22632473541450376,-0.7090288187758793,False
7,0.22756272492858567,0.02256851756898512,-0.013408392436456106,0.24077561998134364,-0.19751474,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
7,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.45597729442353135,0.8680847,1.0,0.19549594620135904,0.014699389837022875,0.022172641909317305,0.007194993408566965,False
7,0.1930871037885732,-0.0018017156339562726,0.2705856337789452,0.43441595253061105,0.042707324,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
7,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,-1.7715499,1.0,0.1939832783958755,-0.011392972295942676,0.022172641909317305,0.007194993408566965,False
7,0.1930871037885732,0.017656292375026358,-0.24385066864732152,-0.0728048070028756,0.9248898,1.0,0.1939832783958755,0.08016674559502848,-0.18247536522053193,0.007194993408566965,False
7,0.1930871037885732,0.013698795636545184,0.022631406660718445,0.00654024030211928,-1.4121542,1.0,0.1939832783958755,-0.0015279626922444288,0.21061249796047352,0.10781989285031901,False
7,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,0.38352105,1.0,0.3153998495374574,0.0009782544984800082,0.022172641909317305,0.5243982498215797,False
8,0.15742565731684496,-0.0018017156339562726,-0.09733466526988972,0.00654024030211928,0.37231278,1.0,0.3276153742581133,-0.0015279626922444288,-0.15391575962959753,0.06843534515605268,False
8,0.09021844063525904,-0.0018017156339562726,0.022631406660718445,0.05262351887420695,-0.77091503,1.0,0.1939832783958755,0.037489560922561865,-0.29927865756753874,0.007194993408566965,False
8,0.38803245647785817,-0.0018017156339562726,-0.20824591364020884,0.00654024030211928,0.97517645,1.0,0.1939832783958755,-0.0015279626922444288,0.2773676966238782,-0.6252960080603805,False
8,0.1930871037885732,-0.03800186385677504,0.1169778772119957,0.08608700172451787,-0.093498856,1.0,0.1939832783958755,0.020593852807827724,0.02964146539329811,0.19768174353157816,False
8,0.1930871037885732,-0.034294751188415365,0.022631406660718445,0.00654024030211928,-1.2403979,1.0,0.1939832783958755,-0.03271276476121094,0.022172641909317305,-0.997552654701631,False
8,0.1930871037885732,-0.020847602299888683,0.022631406660718445,-0.6083905207630979,0.08435297,1.0,0.1939832783958755,-0.0015279626922444288,0.181703969874838,0.007194993408566965,False
8,0.23394946663178445,-0.0018017156339562726,-0.3318821688148072,0.00654024030211928,0.64972144,1.0,0.1939832783958755,-0.0015279626922444288,-0.11348459717635334,0.13932407860989598,False
8,0.2369945420374302,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,0.61569405,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.42599867155566873,False
8,0.1930871037885732,-0.005450167542861893,0.022631406660718445,-0.0950743353730363,-1.9429526,1.0,0.19658751834019034,0.024992865424089915,0.23858377836790576,0.46237229147917064,False
8,0.1930871037885732,-0.021895274372296197,0.36488450808367034,-0.6231131672582353,-1.0196629,1.0,0.2721838138355718,-0.0015279626922444288,-0.2231668200708797,0.3691507245917287,False
8,0.1930871037885732,-0.007823172048090136,0.12146386965475647,0.00654024030211928,-0.6674249,1.0,0.07042923360400491,-0.0015279626922444288,-0.35033501613562773,0.007194993408566965,False
9,0.21879936628590393,0.024303520978600487,0.022631406660718445,-0.07092906011691669,-0.47359583,1.0,0.2720231960121451,0.019549045263259075,-0.12981005050129446,-0.2003445174314144,False
9,0.1930871037885732,-0.0018017156339562726,0.0228445051633174,-0.06671096519434022,-0.32120228,1.0,0.1939832783958755,-0.0015279626922444288,-0.06389034264567793,0.007194993408566965,False
9,0.13742174168717125,-0.021508031353522798,0.022631406660718445,0.003108924490269707,2.3711367,1.0,0.27729624498123917,-0.0015279626922444288,0.14007993876098204,0.007194993408566965,False
9,0.1930871037885732,-0.010912702684630453,0.022631406660718445,0.00654024030211928,1.2937719,1.0,0.25887990413968975,-0.0015279626922444288,0.022172641909317305,-0.5876718819550646,False
9,0.1930871037885732,-0.030273187295646254,0.022631406660718445,0.00654024030211928,0.24587864,1.0,0.1939832783958755,0.04936399012346448,0.022172641909317305,-0.8927191355019044,False
